mesh 1,mesh 1,mesh 1,energy low [eV],energy high [eV],particle,nuclide,score,mean,std. dev.
x,y,z,,,,,,,
22,1,17,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
22,1,17,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
23,1,17,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
23,1,17,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
23,1,17,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
23,1,17,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
23,1,17,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
24,1,17,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,17,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,17,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,17,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,17,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
1,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
2,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
2,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
2,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
2,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
3,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
3,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
3,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
4,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
4,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
4,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
4,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
4,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
5,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
5,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
5,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
5,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
5,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
6,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
6,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
6,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
6,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
6,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
7,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
7,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
7,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
7,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
7,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
8,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
8,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
8,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
8,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
8,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
9,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
9,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
9,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
9,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
9,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
10,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
10,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
10,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
10,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
10,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
11,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
11,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0031423170297624264,0.002950150052746214
11,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.014036696110139486,0.014036696110139487
11,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0007852622081039376,0.0005656476869811955
11,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0028943970591576466,0.0028943970591576466
12,1,18,1.0,28.853998118144272,neutron,total,flux,0.00013274694889763345,0.00013274694889763345
12,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.017876165421421526,0.007806240535455882
12,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.03526430964261763,0.01220070721404315
12,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.029254890265931234,0.011239433979317415
12,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.01367125569637149,0.005325841927724402
13,1,18,1.0,28.853998118144272,neutron,total,flux,0.002766746513850759,0.0023690468945104888
13,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0344388412197461,0.007607824008201539
13,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.04313887966985648,0.011086450812850653
13,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.03111401822538822,0.009971475059391227
13,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.03245870401099864,0.012460354544704627
14,1,18,1.0,28.853998118144272,neutron,total,flux,0.0010394601021654075,0.0010394601021654075
14,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.034692140664681285,0.011604772656534292
14,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.08064722850300349,0.012289904136768835
14,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.05979341898511946,0.017330295398459237
14,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.054929056555783104,0.010922743674439109
15,1,18,1.0,28.853998118144272,neutron,total,flux,0.0004966328653444191,0.0004966328653444192
15,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.051135578710512906,0.014152661030228214
15,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.1446059241407063,0.029204177001645786
15,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.09936293014558119,0.024551265774365377
15,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.06601506986127692,0.025521656588286607
16,1,18,1.0,28.853998118144272,neutron,total,flux,0.0004826756560590741,0.0003223007019252976
16,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.05138506865666419,0.021047797379591702
16,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.1014341345537825,0.04056898049479964
16,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.06355613226968714,0.026157478798141474
16,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.030143587007455307,0.010326113346607381
17,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
17,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.02547113177132228,0.006992560343770259
17,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0461728180890391,0.011137245169229412
17,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.02857876215326312,0.010759623610210772
17,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.012503481058403723,0.004837835231652342
18,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
18,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0008122158394246369,0.0005422480699871723
18,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.02021032766952076,0.006999761164150515
18,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.013731481794656464,0.006305946668297454
18,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.001081611469414739,0.0010816114694147392
19,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
19,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.010600669937100547,0.005606939301780108
19,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.017632060783757137,0.008156924743377831
19,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.006083876267807185,0.00473697078031379
19,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
20,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
20,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.006402915584878236,0.003981099462869548
20,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.006092396551564788,0.004811409980647685
20,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.007773907602062461,0.0052310538510833135
20,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
21,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
21,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0021718901933960337,0.002171890193396034
21,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,2.156868744151864e-05,2.1568687441518638e-05
21,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
21,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
22,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
22,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
22,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
22,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
22,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
23,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
23,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
23,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
23,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
23,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
24,1,18,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,18,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,18,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,18,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,18,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
1,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
2,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
2,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
2,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
2,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
3,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
3,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
3,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
4,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
4,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
4,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
4,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
4,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
5,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
5,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
5,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
5,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
5,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
6,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
6,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
6,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
6,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
6,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
7,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
7,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
7,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
7,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
7,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
8,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
8,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
8,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
8,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
8,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
9,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
9,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
9,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
9,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
9,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
10,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
10,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0015453078893561474,0.0011285221613939879
10,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.0010744975129222878,0.0010744975129222878
10,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
10,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
11,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
11,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.021258665417442597,0.011401651394932589
11,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.042254399027924126,0.018320726270008667
11,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.02469529193675953,0.013814810537636177
11,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.007371757107393491,0.0029132347589827497
12,1,19,1.0,28.853998118144272,neutron,total,flux,0.0016257639366619413,0.001119298527497418
12,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.04416992232327413,0.018187458585156375
12,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.10261841983427189,0.03076261290943109
12,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.07208027690692373,0.023776658145147574
12,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.0753132054930856,0.018749017186715608
13,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
13,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.025134925117377117,0.008023051698276855
13,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.08049831552915725,0.015107223412317775
13,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.18339972741460758,0.030966431686389444
13,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.14937434736866645,0.01957547231239132
14,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
14,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.047810810922479255,0.013900668411242585
14,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.04898849142190929,0.010358526492337122
14,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.15376552601181182,0.01767598072941533
14,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.1755374658194237,0.024622613552702437
15,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
15,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.045072635149794135,0.010281757675648715
15,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.06834219770722441,0.019350242533448973
15,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.2381754534417772,0.026161007126424687
15,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.22373743298816512,0.03677782024692985
16,1,19,1.0,28.853998118144272,neutron,total,flux,0.0024548574491855026,0.0018294775035964366
16,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.05693126496896889,0.01853232513521268
16,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.16396144885892752,0.02987164476365856
16,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.25265329507457035,0.030966832437956313
16,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.2531725211239964,0.030335477255989222
17,1,19,1.0,28.853998118144272,neutron,total,flux,0.0022865885334770156,0.001280824624558683
17,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.07313361116114238,0.013811631013674327
17,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.18588287521182123,0.036646958670600444
17,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.20793758658036884,0.02952741679219056
17,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.1580978985030777,0.021560517306951358
18,1,19,1.0,28.853998118144272,neutron,total,flux,0.00025359589539198675,0.00025359589539198675
18,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0554176333092762,0.014897666347360106
18,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.1409760132200442,0.02517563755381994
18,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.10103103840402095,0.019261647352728877
18,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.060021142296995136,0.011993219741626315
19,1,19,1.0,28.853998118144272,neutron,total,flux,0.0002315193367600892,0.0002315193367600892
19,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.029302738045243033,0.008025334700380131
19,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.062036674953201074,0.01156110248363136
19,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.03005726835772799,0.009568137701105657
19,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.02040606300318347,0.0072597196567358215
20,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
20,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.02446556829100366,0.014477389924673185
20,1,19,832.5532074018732,24022.488679628626,neutron,total,flux,0.04250596676476058,0.01578723984602176
20,1,19,24022.488679628626,693144.8431551465,neutron,total,flux,0.024004385708333062,0.010289209509809931
20,1,19,693144.8431551465,20000000.000000004,neutron,total,flux,0.023175682446659598,0.007340687721226278
21,1,19,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
21,1,19,28.853998118144272,832.5532074018732,neutron,total,flux,0.0014685090391731782,0.001014562600512677
