mesh 1,mesh 1,mesh 1,nuclide,score,mean,std. dev.
x,y,z,,,,
504,1,1,total,flux,0.058269490826202086,0.0005131212620304682
504,1,1,total,"(n,Xt)",0.0,0.0
504,1,1,total,heating-local,0.0,0.0
504,1,1,total,absorption,0.017120715694588305,0.0015097013292029709
505,1,1,total,flux,0.05826065571923396,0.0006709593843992754
505,1,1,total,"(n,Xt)",0.0,0.0
505,1,1,total,heating-local,0.0,0.0
505,1,1,total,absorption,0.018667859734706322,0.0020430897456957006
506,1,1,total,flux,0.05837898337147399,0.000419117371709051
506,1,1,total,"(n,Xt)",0.0,0.0
506,1,1,total,heating-local,0.0,0.0
506,1,1,total,absorption,0.017873529824184664,0.0015252466085414209
507,1,1,total,flux,0.059221410765226544,0.0005090232101698119
507,1,1,total,"(n,Xt)",0.0,0.0
507,1,1,total,heating-local,0.0,0.0
507,1,1,total,absorption,0.018104457148127202,0.001864583715023822
508,1,1,total,flux,0.05866227607338633,0.0004820720664698683
508,1,1,total,"(n,Xt)",0.0,0.0
508,1,1,total,heating-local,0.0,0.0
508,1,1,total,absorption,0.017283572329447824,0.001461345867747516
509,1,1,total,flux,0.05897523392750907,0.00043627505181741724
509,1,1,total,"(n,Xt)",0.0,0.0
509,1,1,total,heating-local,0.0,0.0
509,1,1,total,absorption,0.01672094997880614,0.0011391264823957914
510,1,1,total,flux,0.059656672633220297,0.0005596440812632629
510,1,1,total,"(n,Xt)",0.0,0.0
510,1,1,total,heating-local,0.0,0.0
510,1,1,total,absorption,0.01972773560625678,0.0026613451465223926
511,1,1,total,flux,0.05921096298068834,0.0004530218147055086
511,1,1,total,"(n,Xt)",0.0,0.0
511,1,1,total,heating-local,0.0,0.0
511,1,1,total,absorption,0.01937988759223289,0.0027906919919011394
512,1,1,total,flux,0.059031900588788225,0.0006401065052712239
512,1,1,total,"(n,Xt)",0.0,0.0
512,1,1,total,heating-local,0.0,0.0
512,1,1,total,absorption,0.08511045103976547,0.06694592126258982
513,1,1,total,flux,0.05930847554518054,0.0004923198664893931
513,1,1,total,"(n,Xt)",0.0,0.0
513,1,1,total,heating-local,0.0,0.0
513,1,1,total,absorption,0.0351612125123719,0.015787181842658912
514,1,1,total,flux,0.05916892270073286,0.0006021292000328703
514,1,1,total,"(n,Xt)",0.0,0.0
514,1,1,total,heating-local,0.0,0.0
514,1,1,total,absorption,0.01699444757458356,0.0027711812221427982
515,1,1,total,flux,0.05963730416452754,0.0005565616612982538
515,1,1,total,"(n,Xt)",0.0,0.0
515,1,1,total,heating-local,0.0,0.0
515,1,1,total,absorption,0.017042696719532225,0.0027183954259913093
516,1,1,total,flux,0.06000952515490876,0.0007154145030446086
516,1,1,total,"(n,Xt)",0.0,0.0
516,1,1,total,heating-local,0.0,0.0
516,1,1,total,absorption,0.01828253279652351,0.0030571723779710723
517,1,1,total,flux,0.06039246457293488,0.0005097487755000459
517,1,1,total,"(n,Xt)",1.6669795362352684e-11,4.4261145632446e-13
517,1,1,total,heating-local,195.19879039454653,9.071096316116973
517,1,1,total,absorption,0.02031050322230819,0.0030069047538768354
518,1,1,total,flux,0.06334912756114368,0.000597244305211048
518,1,1,total,"(n,Xt)",9.995730462615636e-09,2.0820418054135626e-10
518,1,1,total,heating-local,2888.746738505554,62.72006629795161
518,1,1,total,absorption,0.020079907534726518,0.001894321711643252
519,1,1,total,flux,0.07020501412340788,0.0006611072969185257
519,1,1,total,"(n,Xt)",4.098136872001208e-05,7.302614652173572e-07
519,1,1,total,heating-local,5188.520295853227,68.85818929422679
519,1,1,total,absorption,0.013186965377079815,0.0009688092246455745
520,1,1,total,flux,0.0771236686718163,0.0008448002330750942
520,1,1,total,"(n,Xt)",0.00013910603205736087,3.2128775747205328e-06
520,1,1,total,heating-local,5576.387573624712,72.5597547884882
520,1,1,total,absorption,0.0038121465579693146,9.255388115389516e-05
521,1,1,total,flux,0.07929699462256054,0.0006629359417749596
521,1,1,total,"(n,Xt)",0.0001876435317100194,3.840766103668122e-06
521,1,1,total,heating-local,4409.873557702927,44.34547636420338
521,1,1,total,absorption,0.0046464776374840824,0.00020624359517757882
522,1,1,total,flux,0.0776951744307247,0.0007680600662616904
522,1,1,total,"(n,Xt)",0.00010612660315722629,2.7173785168747165e-06
522,1,1,total,heating-local,3488.3149936795803,37.80135391656889
522,1,1,total,absorption,0.01010301856799426,0.00027547759953715456
523,1,1,total,flux,0.07342561266477221,0.0005477460957002797
523,1,1,total,"(n,Xt)",1.588300086571495e-05,7.060611100705592e-07
523,1,1,total,heating-local,2636.5293035856034,39.208935272438886
523,1,1,total,absorption,0.01269834775402294,0.0002664299162249061
524,1,1,total,flux,0.07232988718541947,0.000887745819271826
524,1,1,total,"(n,Xt)",2.9116105611149026e-09,6.276296707257463e-11
524,1,1,total,heating-local,2313.0139921689033,32.61036972163285
524,1,1,total,absorption,0.009757414283856982,0.00027910669332831923
525,1,1,total,flux,0.07147699933999001,0.000914221688414717
525,1,1,total,"(n,Xt)",2.606953150788819e-09,5.5829337388356025e-11
525,1,1,total,heating-local,2095.8537952836678,45.01604272398538
525,1,1,total,absorption,0.009177244852251305,0.00031056618131410107
526,1,1,total,flux,0.07032597641911334,0.0009439757750820915
526,1,1,total,"(n,Xt)",2.3532591184206256e-09,4.415363791707151e-11
526,1,1,total,heating-local,1908.6201364784436,33.90781399131246
526,1,1,total,absorption,0.007862714668108253,0.00026178395753847405
527,1,1,total,flux,0.06876670661792927,0.000865644320103601
527,1,1,total,"(n,Xt)",2.092377124070594e-09,4.733220946501023e-11
527,1,1,total,heating-local,1747.150188450348,37.44108219436747
527,1,1,total,absorption,0.006944920289654458,0.0001896557665989211
528,1,1,total,flux,0.06721539079537062,0.0006156453041220415
528,1,1,total,"(n,Xt)",1.8780615651290516e-09,4.396291957905483e-11
528,1,1,total,heating-local,1599.5676588630981,32.41971640885905
528,1,1,total,absorption,0.006490987517051743,0.0001458984458921379
529,1,1,total,flux,0.06592590713946768,0.0008740088214287876
529,1,1,total,"(n,Xt)",1.6959312782949935e-09,4.597454481043008e-11
529,1,1,total,heating-local,1464.5355819165284,34.44016412607853
529,1,1,total,absorption,0.0060589310397355595,0.0001391172927916108
530,1,1,total,flux,0.06409848732685466,0.0007228816403500038
530,1,1,total,"(n,Xt)",1.5205375564592458e-09,4.522442218760854e-11
530,1,1,total,heating-local,1341.7288320961613,32.30104121088144
530,1,1,total,absorption,0.005969218433165165,0.00023214187367927563
531,1,1,total,flux,0.06260055490262068,0.0007998547883310415
531,1,1,total,"(n,Xt)",2.3124117206082285e-09,9.68805839541418e-11
531,1,1,total,heating-local,1376.7806547926962,29.297149572152485
531,1,1,total,absorption,0.006510070918016442,0.00019175990304250452
532,1,1,total,flux,0.06133204584533232,0.0010711549943129477
532,1,1,total,"(n,Xt)",6.488877995098414e-09,1.9647347766421e-10
532,1,1,total,heating-local,1876.1195404858136,48.98727020830157
532,1,1,total,absorption,0.004950757810411489,0.0001546257047559346
533,1,1,total,flux,0.06031608614238484,0.0006764829140651385
533,1,1,total,"(n,Xt)",1.0410859854325229e-08,3.405821142773644e-10
533,1,1,total,heating-local,2375.3045125631497,47.238706524011995
533,1,1,total,absorption,0.002916876159663712,0.00011529299020157551
534,1,1,total,flux,0.059862121936162825,0.0007136418848198902
534,1,1,total,"(n,Xt)",1.4394727751498724e-05,5.981169007152141e-07
534,1,1,total,heating-local,2484.487689406077,48.721923114067
534,1,1,total,absorption,0.002394054290079399,5.8127833363621805e-05
535,1,1,total,flux,0.060741921454544955,0.0011102629587797243
535,1,1,total,"(n,Xt)",0.00010094985086124837,4.006036075363879e-06
535,1,1,total,heating-local,2368.8498303315764,57.55124980891455
535,1,1,total,absorption,0.002141851684347456,6.898565099388055e-05
536,1,1,total,flux,0.061898321194469884,0.0011758470980792143
536,1,1,total,"(n,Xt)",0.0001924208422038185,6.200001412817113e-06
536,1,1,total,heating-local,2249.139688080004,53.58144602610251
536,1,1,total,absorption,0.001332998069636001,4.633526854996535e-05
537,1,1,total,flux,0.059928005158785616,0.0009370910901694024
537,1,1,total,"(n,Xt)",0.00021863849602562395,6.441237902031941e-06
537,1,1,total,heating-local,2059.0035627305297,38.68973036601453
537,1,1,total,absorption,0.00048274526022930254,1.2337291660621262e-05
538,1,1,total,flux,0.05774957701299451,0.0007799346349544546
538,1,1,total,"(n,Xt)",0.0002115528656324415,5.756870107925957e-06
538,1,1,total,heating-local,1914.5685200445976,30.88793617626948
538,1,1,total,absorption,0.0004948244276851973,1.2058186723288035e-05
539,1,1,total,flux,0.05450696791869769,0.0007240006922238748
539,1,1,total,"(n,Xt)",0.00020543936526827884,4.109616219547746e-06
539,1,1,total,heating-local,1792.9381607549124,23.727467268094262
539,1,1,total,absorption,0.0005247077539975488,1.4946023645243302e-05
540,1,1,total,flux,0.051805460962530116,0.0006344377696215071
540,1,1,total,"(n,Xt)",0.0001950667711471293,3.490341909873842e-06
540,1,1,total,heating-local,1679.6517788957335,19.86955014194807
540,1,1,total,absorption,0.0005181887678056937,9.318230867929496e-06
541,1,1,total,flux,0.0490135059021277,0.0005468508480281615
541,1,1,total,"(n,Xt)",0.00018729113878629143,3.7713827287703333e-06
541,1,1,total,heating-local,1566.5862139142685,23.89521820886736
541,1,1,total,absorption,0.0005082398891717333,1.2775716350301074e-05
542,1,1,total,flux,0.046237621541967935,0.000618358250910634
542,1,1,total,"(n,Xt)",0.00017913297529884207,4.154489278169017e-06
542,1,1,total,heating-local,1465.4069806664747,22.93600999247335
542,1,1,total,absorption,0.0005151281403064411,1.431983891315278e-05
543,1,1,total,flux,0.043096924017729445,0.000610706924484871
543,1,1,total,"(n,Xt)",0.0001702369185141425,4.876366349838852e-06
543,1,1,total,heating-local,1372.404286698476,28.457786342312076
543,1,1,total,absorption,0.00048750375684022165,1.1242451557985135e-05
544,1,1,total,flux,0.040255547609836774,0.0006905999388378607
544,1,1,total,"(n,Xt)",0.00016182935960049445,3.645550223546924e-06
544,1,1,total,heating-local,1279.5231171827968,24.81553423988413
544,1,1,total,absorption,0.0004738151409145912,1.2256829751233913e-05
545,1,1,total,flux,0.037709733378833994,0.0005181286222503984
545,1,1,total,"(n,Xt)",0.00015636436828664286,3.1841657180670243e-06
545,1,1,total,heating-local,1223.499996151381,20.170539494213937
545,1,1,total,absorption,0.0004706885494950706,1.1370047851449926e-05
546,1,1,total,flux,0.03553396440006804,0.0005623537041126593
546,1,1,total,"(n,Xt)",0.00014826740877110558,2.5928946464497678e-06
546,1,1,total,heating-local,1143.7142417739456,15.352648186156314
546,1,1,total,absorption,0.0004659953692270501,1.4426350836989926e-05
547,1,1,total,flux,0.03339340092541137,0.000429885319922843
547,1,1,total,"(n,Xt)",0.00014175268048665792,3.6224877865578402e-06
547,1,1,total,heating-local,1087.164780382962,19.78894008819865
547,1,1,total,absorption,0.0004214236841357193,1.6089925221265607e-05
548,1,1,total,flux,0.030771806017052372,0.00043666513581004245
548,1,1,total,"(n,Xt)",0.00013547966051220554,3.95040303606402e-06
548,1,1,total,heating-local,1023.6234160575607,23.59915142470201
548,1,1,total,absorption,0.0003967508477021726,1.472221127783482e-05
549,1,1,total,flux,0.02860487592470226,0.0003961255783076369
549,1,1,total,"(n,Xt)",0.00012978459303539963,4.289146585962619e-06
549,1,1,total,heating-local,969.1600960117734,20.8327359458641
549,1,1,total,absorption,0.0003541351915835422,9.14437696882147e-06
550,1,1,total,flux,0.02669683572995487,0.00031487455734294375
550,1,1,total,"(n,Xt)",0.00012086476607760225,2.8178963216165915e-06
550,1,1,total,heating-local,897.7847526407382,22.807956759229793
550,1,1,total,absorption,0.00035073114450472596,1.1688109308554616e-05
551,1,1,total,flux,0.025018463699619346,0.0003490183843222098
551,1,1,total,"(n,Xt)",0.00011278328185350894,3.043071351140362e-06
551,1,1,total,heating-local,839.6093030223814,23.770872583736296
551,1,1,total,absorption,0.0003228416093196089,1.0350470526360146e-05
552,1,1,total,flux,0.023203425706945138,0.00019777296731106952
552,1,1,total,"(n,Xt)",0.00011030220193600392,3.734367915232649e-06
552,1,1,total,heating-local,807.3414253243701,27.850194147234927
552,1,1,total,absorption,0.0003096595957065601,1.5037680103899823e-05
553,1,1,total,flux,0.021232307802706386,0.00016896415955803228
553,1,1,total,"(n,Xt)",0.00010299977120177236,3.268420038942878e-06
553,1,1,total,heating-local,737.3921861136672,22.566312947330264
553,1,1,total,absorption,0.0002805807997147381,4.808191431840057e-06
554,1,1,total,flux,0.019795460914921813,0.0002961779303570198
554,1,1,total,"(n,Xt)",9.782889571009283e-05,3.9888066603035426e-06
554,1,1,total,heating-local,685.3689661139819,18.55215486242439
554,1,1,total,absorption,0.00028821804612030004,1.117910188502554e-05
555,1,1,total,flux,0.018205959384852904,0.00033256446062485964
555,1,1,total,"(n,Xt)",9.011828779546027e-05,4.30733481832671e-06
555,1,1,total,heating-local,622.7870152245445,19.33563316083246
555,1,1,total,absorption,0.0002538903311451633,9.36364321726758e-06
556,1,1,total,flux,0.016927520960725806,0.0003591255007940828
556,1,1,total,"(n,Xt)",8.558250564347255e-05,3.2952379471357467e-06
556,1,1,total,heating-local,585.8839648526259,16.521024548111495
556,1,1,total,absorption,0.00023361960569722893,8.891880056544505e-06
557,1,1,total,flux,0.015693573000038902,0.00035503064913013234
557,1,1,total,"(n,Xt)",8.006824017191574e-05,2.7209376361106905e-06
557,1,1,total,heating-local,542.7286962150656,15.946590183263458
557,1,1,total,absorption,0.0002203146557796218,1.2508735916919935e-05
558,1,1,total,flux,0.014757130454085571,0.0004139886068988314
558,1,1,total,"(n,Xt)",7.845602117453308e-05,3.818889809734813e-06
558,1,1,total,heating-local,519.7605883726568,20.32945495831637
558,1,1,total,absorption,0.00021126274305884838,1.2591111917228176e-05
559,1,1,total,flux,0.013542369669309221,0.0003062153085358902
559,1,1,total,"(n,Xt)",7.541038138713704e-05,2.4293730893675544e-06
559,1,1,total,heating-local,492.80527076470855,13.393573136566499
559,1,1,total,absorption,0.00020948739002589795,1.0716683032354555e-05
560,1,1,total,flux,0.012468345890851742,0.00037779083202457014
560,1,1,total,"(n,Xt)",7.103534151887546e-05,3.813069512238073e-06
560,1,1,total,heating-local,461.94078068528086,17.94735382448368
560,1,1,total,absorption,0.0001709502581782318,7.075490134321215e-06
561,1,1,total,flux,0.011772181741949753,0.00032105972197319586
561,1,1,total,"(n,Xt)",6.900255451968841e-05,3.5322624585979197e-06
561,1,1,total,heating-local,444.06147853360017,16.817516434030352
561,1,1,total,absorption,0.00016482613518823075,6.435665474885119e-06
562,1,1,total,flux,0.010753284218986444,0.0003336311340670317
562,1,1,total,"(n,Xt)",6.173688915479205e-05,3.44604472762138e-06
562,1,1,total,heating-local,396.87565719117225,17.240193660653322
562,1,1,total,absorption,0.00015518241554159987,8.865117240184836e-06
563,1,1,total,flux,0.009554906617535481,0.00030140218441727695
563,1,1,total,"(n,Xt)",5.806437471687874e-05,3.442509327204283e-06
563,1,1,total,heating-local,374.16132368270405,15.651020243464234
563,1,1,total,absorption,0.00014037610542106234,8.627143545467365e-06
564,1,1,total,flux,0.009281795732736253,0.0003110430802270087
564,1,1,total,"(n,Xt)",5.8043471885024064e-05,3.0530146892439515e-06
564,1,1,total,heating-local,365.81581955963185,17.83274332959159
564,1,1,total,absorption,0.00014032243617407555,5.666146175039728e-06
565,1,1,total,flux,0.008436197465668354,0.0002397584759280073
565,1,1,total,"(n,Xt)",5.2960059297484106e-05,2.175276704405774e-06
565,1,1,total,heating-local,329.33589163912166,11.952499813563204
565,1,1,total,absorption,0.0001226700825309413,4.610265247822462e-06
566,1,1,total,flux,0.00792510527409802,0.0002093534299395611
566,1,1,total,"(n,Xt)",5.144427564924103e-05,2.975572321300184e-06
566,1,1,total,heating-local,321.1700225245558,13.896513921168209
566,1,1,total,absorption,0.00011461947796773464,5.8124067066127885e-06
567,1,1,total,flux,0.007257220940000604,0.00020749235009928906
567,1,1,total,"(n,Xt)",4.475863640776283e-05,2.051013456084109e-06
567,1,1,total,heating-local,282.7062478785805,12.031378797927486
567,1,1,total,absorption,0.00010067197925513007,3.985885491112136e-06
568,1,1,total,flux,0.006557026232353066,0.00022771858161207872
568,1,1,total,"(n,Xt)",4.177877581151993e-05,1.6459875079174706e-06
568,1,1,total,heating-local,262.5144462870975,10.368771715762659
568,1,1,total,absorption,0.00010111731160520807,3.251060527152251e-06
569,1,1,total,flux,0.006371253550968327,0.00022199864301830752
569,1,1,total,"(n,Xt)",3.8718246384414225e-05,2.3484361070019885e-06
569,1,1,total,heating-local,252.73509584725252,14.163440391994495
569,1,1,total,absorption,9.043838011590267e-05,4.748034034524757e-06
570,1,1,total,flux,0.005915622204369936,0.00016971385566472123
570,1,1,total,"(n,Xt)",3.8312197850367784e-05,3.169249722944598e-06
570,1,1,total,heating-local,250.50056715506003,18.12196700746925
570,1,1,total,absorption,8.792849417656186e-05,3.807250249989136e-06
571,1,1,total,flux,0.005411946682952162,0.0001649641266955632
571,1,1,total,"(n,Xt)",3.488620699864258e-05,2.409510645846252e-06
571,1,1,total,heating-local,225.38423312632375,13.442666817388618
571,1,1,total,absorption,8.47949378772783e-05,3.419216767301102e-06
572,1,1,total,flux,0.004850290892178447,0.00018839988065210211
572,1,1,total,"(n,Xt)",3.487858194943642e-05,3.284843478987454e-06
572,1,1,total,heating-local,218.50690330890978,15.124475071998157
572,1,1,total,absorption,7.823624519474886e-05,5.138227027644473e-06
573,1,1,total,flux,0.00457812269487402,0.0001204437688476499
573,1,1,total,"(n,Xt)",3.21738773626224e-05,2.208897463972579e-06
573,1,1,total,heating-local,202.45302948867112,14.13098221702949
573,1,1,total,absorption,7.556582672291776e-05,5.652437450936774e-06
574,1,1,total,flux,0.0040463503566907566,0.00015995098372701953
574,1,1,total,"(n,Xt)",2.806626867383778e-05,1.8805851202215966e-06
574,1,1,total,heating-local,180.6112618723415,10.409975571958999
574,1,1,total,absorption,5.667402680420128e-05,3.800319557042084e-06
575,1,1,total,flux,0.0037223038014734715,0.00013046468261722902
575,1,1,total,"(n,Xt)",2.5355015128545034e-05,2.5017971804766312e-06
575,1,1,total,heating-local,158.3747610687351,12.687205343178524
575,1,1,total,absorption,5.789847345929244e-05,4.027240331436557e-06
576,1,1,total,flux,0.003449834467967068,9.328177812381868e-05
576,1,1,total,"(n,Xt)",2.5591819661849363e-05,2.2651320469325834e-06
576,1,1,total,heating-local,151.9817534087755,11.591569408806775
576,1,1,total,absorption,5.098324074460772e-05,2.2309587657839003e-06
577,1,1,total,flux,0.0032834258051296374,0.00011111582484447265
577,1,1,total,"(n,Xt)",2.0945658919027143e-05,1.8483781403799062e-06
577,1,1,total,heating-local,125.8411896466675,10.6249351400671
577,1,1,total,absorption,4.7065172160515496e-05,2.8587263789968032e-06
578,1,1,total,flux,0.0030630875868134346,0.00016869369160483284
578,1,1,total,"(n,Xt)",1.905439480161144e-05,1.5325890334806218e-06
578,1,1,total,heating-local,112.69691089784826,9.007918452997862
578,1,1,total,absorption,4.9605300141165594e-05,3.676217264668268e-06
579,1,1,total,flux,0.002773404934807505,9.831883969558467e-05
579,1,1,total,"(n,Xt)",1.720225853341191e-05,1.3482716949753613e-06
579,1,1,total,heating-local,103.28220467511001,8.440261451660946
579,1,1,total,absorption,3.971625829331981e-05,2.188061610313211e-06
580,1,1,total,flux,0.002541220237362166,9.209723192507324e-05
580,1,1,total,"(n,Xt)",1.5912134234082196e-05,1.0864889128316639e-06
580,1,1,total,heating-local,96.73148715561737,6.570547655001875
580,1,1,total,absorption,3.800305056720759e-05,3.256612392900655e-06
581,1,1,total,flux,0.002379051364060063,0.00016791041114452585
581,1,1,total,"(n,Xt)",1.3420229968689557e-05,1.4202499065845761e-06
581,1,1,total,heating-local,83.9133408378652,8.834669400666835
581,1,1,total,absorption,3.508479363323824e-05,4.0245485434293125e-06
582,1,1,total,flux,0.0020309086256093166,0.00014619982138296058
582,1,1,total,"(n,Xt)",1.1684138225469152e-05,1.1464952735918497e-06
582,1,1,total,heating-local,72.39898102010935,6.308392972234603
582,1,1,total,absorption,2.9459435474274507e-05,2.93903926100504e-06
583,1,1,total,flux,0.0019769722021066617,0.00015281025609659312
583,1,1,total,"(n,Xt)",1.2233810447893093e-05,1.176589612878486e-06
583,1,1,total,heating-local,77.61847263488694,8.970871292373992
583,1,1,total,absorption,3.01712630281784e-05,2.152790393251405e-06
584,1,1,total,flux,0.0018515520908775826,0.00011374781924484063
584,1,1,total,"(n,Xt)",1.1184130211532313e-05,9.592156203568302e-07
584,1,1,total,heating-local,68.94250423002532,4.445919069677171
584,1,1,total,absorption,3.0598808471254984e-05,2.8167696928034294e-06
585,1,1,total,flux,0.0017435781885879748,0.00013928691417770963
585,1,1,total,"(n,Xt)",1.0784102974131116e-05,1.11171489000963e-06
585,1,1,total,heating-local,68.90190004451571,6.432496353366236
585,1,1,total,absorption,3.0391437620359835e-05,3.3903342317026563e-06
586,1,1,total,flux,0.0016850395512579771,0.00014247072612728857
586,1,1,total,"(n,Xt)",1.0901783125487922e-05,6.303433003038441e-07
586,1,1,total,heating-local,67.23890626518858,4.2657951253084825
586,1,1,total,absorption,3.0004572243311516e-05,4.102361263153222e-06
587,1,1,total,flux,0.0015105894861248343,0.00011577408177626207
587,1,1,total,"(n,Xt)",9.458926969223485e-06,9.340496058213541e-07
587,1,1,total,heating-local,58.835014536324785,5.841203152322082
587,1,1,total,absorption,2.570346848032183e-05,2.9506920067897638e-06
588,1,1,total,flux,0.0013971588511872252,0.00010097451095141403
588,1,1,total,"(n,Xt)",9.48392245004741e-06,1.1650114814514579e-06
588,1,1,total,heating-local,56.91304740674866,6.584843131401091
588,1,1,total,absorption,2.2792381387447205e-05,2.003305800674652e-06
589,1,1,total,flux,0.0012868923277351285,0.00010335507136053588
589,1,1,total,"(n,Xt)",9.29910171815643e-06,1.0059192944585033e-06
589,1,1,total,heating-local,54.917225353641264,5.277548154818085
589,1,1,total,absorption,2.3512866189570307e-05,2.9502084227944652e-06
590,1,1,total,flux,0.001221134378557447,9.69359493624097e-05
590,1,1,total,"(n,Xt)",8.740260355864801e-06,7.375628869556613e-07
590,1,1,total,heating-local,49.8321898946454,4.115704763723088
590,1,1,total,absorption,1.8174292926267216e-05,1.2566976255372518e-06
591,1,1,total,flux,0.0010168609862480403,6.0081446600587766e-05
591,1,1,total,"(n,Xt)",7.533780478008807e-06,6.305903708471897e-07
591,1,1,total,heating-local,42.73610683708533,2.370227010172302
591,1,1,total,absorption,1.5032503461442508e-05,1.8014939806474127e-06
592,1,1,total,flux,0.0009857825475108263,5.45076631799022e-05
592,1,1,total,"(n,Xt)",6.362013804301633e-06,4.406307859623785e-07
592,1,1,total,heating-local,37.472532264726055,1.8903332950781777
592,1,1,total,absorption,1.6948686119101348e-05,2.52555383827862e-06
593,1,1,total,flux,0.0009071542112570448,8.117123351309426e-05
593,1,1,total,"(n,Xt)",6.355298640974781e-06,1.0739568078081638e-06
593,1,1,total,heating-local,37.099352654300674,5.144486244338038
593,1,1,total,absorption,1.5535018422099932e-05,3.2140415914086725e-06
594,1,1,total,flux,0.0007688728270745692,6.308542787785729e-05
594,1,1,total,"(n,Xt)",5.811520228695118e-06,9.215183603100856e-07
594,1,1,total,heating-local,33.34149310156461,4.654935532660352
594,1,1,total,absorption,1.2176403064424414e-05,1.3955298942740622e-06
595,1,1,total,flux,0.0006794294324952624,7.362419471360411e-05
595,1,1,total,"(n,Xt)",5.298804854649402e-06,8.031596803918011e-07
595,1,1,total,heating-local,30.144494529877864,4.097962473578601
595,1,1,total,absorption,1.2077141799347414e-05,2.0454468970886616e-06
596,1,1,total,flux,0.0006865929465756976,8.41628172368817e-05
596,1,1,total,"(n,Xt)",5.558494044544953e-06,8.546380805248568e-07
596,1,1,total,heating-local,30.241068020153033,4.1095668725397
596,1,1,total,absorption,1.3383765722703555e-05,2.4442117690313797e-06
597,1,1,total,flux,0.0005553279964540825,4.951066568106897e-05
597,1,1,total,"(n,Xt)",4.730433801679447e-06,1.0840784360179046e-06
597,1,1,total,heating-local,26.287652077833883,5.3278026842258495
597,1,1,total,absorption,1.0659449851242683e-05,1.637767343504829e-06
598,1,1,total,flux,0.0005418856627648694,6.263291688746872e-05
598,1,1,total,"(n,Xt)",4.799823102449327e-06,9.190112105814048e-07
598,1,1,total,heating-local,26.91513915106139,4.587363734091374
598,1,1,total,absorption,1.1157067793906914e-05,2.3477840851867394e-06
599,1,1,total,flux,0.00043842093871985404,5.9392085574051686e-05
599,1,1,total,"(n,Xt)",4.620697152115225e-06,9.165468140879752e-07
599,1,1,total,heating-local,25.946289230528823,4.496586666537309
599,1,1,total,absorption,6.94942606069943e-06,1.2655995046128185e-06
600,1,1,total,flux,0.00040556276283019755,5.121368437945109e-05
600,1,1,total,"(n,Xt)",4.391111329739885e-06,9.470233532165791e-07
600,1,1,total,heating-local,24.07691767052959,4.6222775194997165
600,1,1,total,absorption,7.496988465118732e-06,1.3841201979778418e-06
601,1,1,total,flux,0.0003831410286313783,4.3574871076366176e-05
601,1,1,total,"(n,Xt)",4.108551803800288e-06,6.174178100203304e-07
601,1,1,total,heating-local,22.547702697692106,2.7971625200248735
601,1,1,total,absorption,6.195263663781769e-06,9.415315188513475e-07
602,1,1,total,flux,0.00035389101249248985,4.846044534414361e-05
602,1,1,total,"(n,Xt)",3.020940944272932e-06,4.3210794378718263e-07
602,1,1,total,heating-local,17.245205343532717,1.824814851838743
602,1,1,total,absorption,5.447262847740402e-06,9.168922818418006e-07
603,1,1,total,flux,0.00035046168449611337,8.995881607366048e-05
603,1,1,total,"(n,Xt)",2.8500740118214592e-06,1.0298075852317679e-06
603,1,1,total,heating-local,17.415785149992622,5.172110816490831
603,1,1,total,absorption,5.239520093132486e-06,1.22386813486881e-06
604,1,1,total,flux,0.00036803771015063295,9.010733799617534e-05
604,1,1,total,"(n,Xt)",2.560167998866592e-06,6.733686603599932e-07
604,1,1,total,heating-local,14.683538995877168,3.4627906193145535
604,1,1,total,absorption,6.23452673562817e-06,1.4742006990963747e-06
605,1,1,total,flux,0.00037186217742575306,7.121716982067939e-05
605,1,1,total,"(n,Xt)",2.7086978983081457e-06,6.908884949510366e-07
605,1,1,total,heating-local,15.501050609422972,3.0471689182608888
605,1,1,total,absorption,7.003144614637143e-06,1.9017362774456204e-06
606,1,1,total,flux,0.00034050167530897557,5.410429407718979e-05
606,1,1,total,"(n,Xt)",2.5621574429508332e-06,5.11587249333382e-07
606,1,1,total,heating-local,13.877760888369105,2.575414715389023
606,1,1,total,absorption,6.771789533985598e-06,1.5753971139411336e-06
607,1,1,total,flux,0.00031951835445935474,5.543757017661924e-05
607,1,1,total,"(n,Xt)",2.39937672285658e-06,5.476488766270466e-07
607,1,1,total,heating-local,13.043361169420006,3.1060870002991394
607,1,1,total,absorption,5.523963370979585e-06,1.0945129970071304e-06
608,1,1,total,flux,0.0002935607079719752,7.300127515874083e-05
608,1,1,total,"(n,Xt)",1.2210018742537173e-06,3.501416859068662e-07
608,1,1,total,heating-local,6.867337429388769,1.9231223375550508
608,1,1,total,absorption,5.041485556267348e-06,1.4599768136153591e-06
609,1,1,total,flux,0.00029801619671164807,7.158828139396911e-05
609,1,1,total,"(n,Xt)",1.0157675433110362e-06,2.0037739224223595e-07
609,1,1,total,heating-local,5.837827468124315,1.182061758994099
609,1,1,total,absorption,4.881824727562423e-06,1.8000585282510367e-06
610,1,1,total,flux,0.00023585555411649554,6.973900795477244e-05
610,1,1,total,"(n,Xt)",9.952415528463093e-07,2.4110229238483344e-07
610,1,1,total,heating-local,5.315741161227687,1.2271996092978474
610,1,1,total,absorption,4.354119129647866e-06,1.7461236062345207e-06
611,1,1,total,flux,0.00021006554950197615,4.221044448392855e-05
